Fri Feb 27 18:53:21 +0000 2015,Aber keine sammelbestellungen! “@achimh: Der @TobiasKestin und ich holen mal nen Kasten #Bier. :P #ZeitalterDo ”
Fri Feb 27 18:35:10 +0000 2015,Der @TobiasKestin und ich holen mal nen Kasten #Bier. :P #ZeitalterDo
Fri Feb 27 18:33:08 +0000 2015,"4. Becher geklaut, heute gibt's bier umsonst ! #MaertyrerTour"
Fri Feb 27 17:01:45 +0000 2015,"@blackcayman Es mag dich überraschen, aber nein ich bin eine Frau."
Fri Feb 27 16:11:14 +0000 2015,Ich gehe heute Abend feiern. Den Pegel dafür habe ich immerhin schon.
Fri Feb 27 16:08:05 +0000 2015,"Mein Leben so: Fußball, Handball, Fußball, Konzerte, Fußball, mein bester Freund, Fußball, Bier, Fußball, Bier, Fußball, Bier, Fußball"
Fri Feb 27 15:29:18 +0000 2015,"Kein Wasser mehr im Büro, Kaffeemaschine wurde schon gereinigt, nur noch Bier und Schnaps ist da – NA DANN!"
Fri Feb 27 13:01:57 +0000 2015,Nur ein Bier pro Tag 
Fri Feb 27 08:13:12 +0000 2015,@souldeadness Ne die ganzen Hauptschüler haben sich damals immer Bier geholt und in der Schule besoffen haha
Fri Feb 27 08:09:11 +0000 2015,Die im Rewe verkaufen vor 10 Uhr kein Bier. #fassungslos
Fri Feb 27 07:20:31 +0000 2015,"Noah und ich gönnen uns gleich unser Vor-Feierabend Bier. Wer nur 2 stunden hat, kann sich das erlauben"
Thu Feb 26 20:02:33 +0000 2015,"Ich mag Kunden ""Hast Du Lust auf Pizza?!"" Ja, aber wenig Zeit... ""Ich hol Dich ab, wir bekochen Dich, fahren Dich Heim & es gibt Bier!"" "
Thu Feb 26 18:01:40 +0000 2015,Auf der Urologischen Station gibt es sogar Bier für lau. Damit der Harndrang angekurbelt wird. … https://instagram.com/p/zkt4LkR1W0/
Thu Feb 26 17:48:26 +0000 2015,Angekommen beim #ADFFitness2015 und auf der Türschwelle gibt es Bier. Super. Danke @CWiesbaum
Thu Feb 26 17:14:16 +0000 2015,@xNebelkind Ich heule hier fast. Ehr nicht:D
Thu Feb 26 16:25:53 +0000 2015,"@MiaSanMia2013 Sag mir wie es in allgemeinen war, nicht nur das Bier... War schon so lang nicht mehr in der Arena! "
Thu Feb 26 15:07:58 +0000 2015,@katzenkratzen Ich faste Bier und hab somit schon eine Woche keinen Alkohol mehr getrunken! 
Thu Feb 26 12:46:52 +0000 2015,Neuer Ava :3
Thu Feb 26 12:39:46 +0000 2015,MORGEN IST FREITAG
Wed Feb 25 22:04:54 +0000 2015,"Heimatbier #moritzberg #hildesheim #bier #beer @Moritzberg, Niedersachsen, Germany https://instagram.com/p/zik6x8FuJY/"
Wed Feb 25 20:41:53 +0000 2015,Nehmts dem Gysi das Bier weg! #nockherberg
Wed Feb 25 19:07:37 +0000 2015,"Und wenn ich groß bin, will ich ein Bier werden ;-) @Frankenheim Brauereiausschank auf der… https://instagram.com/p/ziQoTsr9w-/"
Wed Feb 25 18:58:07 +0000 2015,"Social Media ist wie Kirmes. Die einen freuen sich auf die Achterbahn und das Bier, die anderen kommen enttäuscht aus dem Geisterhaus #twdo"
Wed Feb 25 18:53:03 +0000 2015,Essen macht so glücklich!
Wed Feb 25 15:11:25 +0000 2015,Von wegen kein Bier auf Hawaii. Ein Hauch von Papaya und Ananas im Abgang machen aus diesem Bier den… https://instagram.com/p/zh1mYSJ__t/
Wed Feb 25 08:26:37 +0000 2015,"Ja gut mir ist schlecht und die neben mir packt erst mal ein Bier aus , um halb 10 ?!"
Wed Feb 25 06:51:09 +0000 2015,"ICH MÖCHTE NICHT ARBEITEN, MANNO! #mimimi"
Wed Feb 25 06:48:11 +0000 2015,"Müde, krank, lustlos. Nicht so sensationell."
Wed Feb 25 06:44:28 +0000 2015,Ich sterbe hier fast. Schmeeeeerzen!
Wed Feb 25 06:38:26 +0000 2015,Frühstück: Schmerztabletten
Wed Feb 25 06:35:23 +0000 2015,Bett. Ich möchte zurück ins Bett.
Wed Feb 25 06:33:06 +0000 2015,"Nach der Grippe kommt jetzt ne' Mandelentzündung. Was kommt als nächstes, der Tod?"
Wed Feb 25 05:01:39 +0000 2015,6000 Liter Bier unterschlagen http://j.mp/1ahanJh #frankfurt
Tue Feb 24 22:46:48 +0000 2015,@HeissOderKalt Wahrscheinlich am 20.3
Tue Feb 24 22:08:01 +0000 2015,Ganz schön platt nach dem Tag! Ein gutes Bier ist da doch eine Wonne.
Tue Feb 24 21:11:08 +0000 2015,Feierabend. Erstmal'n Bier. (@Couching Zone) https://www.swarmapp.com/c/0LlAuTbp5nl
Tue Feb 24 19:54:00 +0000 2015,Muss am Wetter liegen - hier ist schon wieder ein Bier verdunstet …
Tue Feb 24 18:08:18 +0000 2015,Perfekte Blume: Bier schwappt nicht über - SPIEGEL ONLINE http://dlvr.it/8jyMc7
Tue Feb 24 15:48:43 +0000 2015,"2 Typen vor mir an der Kasse bezahlen 1 Kiste Bier, guckt mich der eine an:""Willste mitkommen eins trinken?"" "
Tue Feb 24 15:36:27 +0000 2015,@sparschaeler mir ist im Moment eher nach 'nem Bier 
Tue Feb 24 15:02:14 +0000 2015,Frankfurt: Städtischer Mitarbeiter unterschlug 6000 Liter Bier http://j.mp/1Dk50lW #frankfurt
Tue Feb 24 15:02:11 +0000 2015,Städtischer Mitarbeiter unterschlug 6000 Liter Bier - Geldstrafe http://j.mp/1Dk52dO #frankfurt
Tue Feb 24 10:33:04 +0000 2015,Public Viewing auf dem Weihnachtsmarkt. Hat doch auch was. Glühwein statt Bier.
Tue Feb 24 09:43:28 +0000 2015,In drei Stunden muss ich arbeiten. Motivation hält sich in Grenzen.
Tue Feb 24 00:42:09 +0000 2015,Gute Nacht.
Mon Feb 23 16:45:46 +0000 2015,@eiszumt Ausgerichtet.
Mon Feb 23 16:24:50 +0000 2015,"Ey @eiszumt, Magnus vermisst dich."
Mon Feb 23 16:13:50 +0000 2015,@SchunemannSven Richtig. \o/
Mon Feb 23 12:43:15 +0000 2015,"Um aus Shakespeares Hamlet, Akt II, Szene IV, Vers 48 zu zitierten - ""Nein"""
Mon Feb 23 12:20:45 +0000 2015,jetzt erst mal ein bier* *tee
Mon Feb 23 10:21:35 +0000 2015,@Kasi_Rec der Geruch von 4 Männern um die 30 ohne Dusche + TK-Pizza + Bier!
Mon Feb 23 10:12:19 +0000 2015,"""Und Süße, woran denkst du gerade? ;-)"" ""TOOOOOOOUCHDOOOOOWN!"""
Mon Feb 23 01:57:51 +0000 2015,@BlockTobi süsses muss sein auch rotwein oder bier ;-)
Sun Feb 22 20:14:12 +0000 2015,"@textzicke ich hoffe sehr, Chips und Bier stehen Dir begleitend zur Seite."
Sun Feb 22 18:35:10 +0000 2015,"Wer Noch einen besonderen Burger haben möchte, sollte schnell mal ins Fischlabor. Gibt auch Bier dazu!… http://instagram.com/p/zaeh8HFZzM/"
Sun Feb 22 13:14:50 +0000 2015,und ausgerechnet jetzt habe ich kein bier dabei.
Sun Feb 22 10:50:31 +0000 2015,"Mein Ex hat ihn dann gestern als Schwuchtel beleidigt & gemeint er solle lieber für'n Bier vorbei kommen, hätte er mehr von als von mir. "
Sun Feb 22 09:23:28 +0000 2015,ICH MÖCHTE JETZT EIN BIER. DANKESCHÖN
Sun Feb 22 08:42:35 +0000 2015,Gestern aufm Geburtstag nur zwei kleine Bier getrunken. Ich kann auch ohne Alkohol schlecht drauf sein. Beispielhafter wird's heute nicht.
Sun Feb 22 01:47:29 +0000 2015,@SVSfunke Nicht panisch werden. Das war ein Scherz. Im Herzen bin ich Bielefelderin. <3
Sat Feb 21 23:12:51 +0000 2015,"@teqqyde 1,5 Bier und zwei Wassergläser Wein."
Sat Feb 21 21:04:58 +0000 2015,@schneeweiss_ dann hören wir beide zusammen auf heute abend zu trinken eine flasche wein sekt mein bier man Wodka alles ist leer
Sat Feb 21 20:24:22 +0000 2015,"Ich möchte das Tyrala nach Bielefeld wechselt, dann kann ich ihn wenigstens noch mehr anhimmeln."
Sat Feb 21 20:15:14 +0000 2015,So macht man Frauen wie mich glücklich.
Sat Feb 21 20:14:56 +0000 2015,Mein Brudi war shoppen. 
Sat Feb 21 20:11:51 +0000 2015,Und mein Leben steht ganz unter dem Motto: SAUFEN FÜR DEN ACKERBAU
Sat Feb 21 20:09:57 +0000 2015,"Ich bin 18, mein Leben dreht sich nur um Fußball, Handball und wie ich an mehr Geld für Auswärtsfahrten komme. Ich liebe mich."
Sat Feb 21 19:56:12 +0000 2015,@eder_8484 ok nicht schlecht ich sitze auf der Couch 3445 flaschen sekt rain 2 kasten bier und so ein bisschen Krimskrams noch ne
Sat Feb 21 19:53:41 +0000 2015,Dieses Bier ist nicht für dicke Frauen. Aber es ist chillig... 
Sat Feb 21 19:52:57 +0000 2015,"So sehr ich das Dorfleben manchmal auch hassen mag, aber es gibt nichts besseres als ein Dorffest wo alte Freundschaften wieder aufblühen."
Sat Feb 21 19:49:01 +0000 2015,@eder_8484 Andreas das finde ich total klasse die meisten sitzen bestimmt jetzt auf der couch zu gucken DSDS browser saufen saufen Sekt Bier
Sat Feb 21 19:47:33 +0000 2015,Bestes Leben. #lt
Sat Feb 21 19:45:58 +0000 2015,"Wenn alle Stricke reißen, heirate ich meinen besten Freund und wir verbringen den Rest unseres Lebens in Stadien und Handballhallen."
Sat Feb 21 19:45:08 +0000 2015,"Gerade KAB-Versammlung erlebt. Mit allem Drum und Dran. Vorstandsbericht, Bier und Schnaps."
Sat Feb 21 19:22:06 +0000 2015,Will mich jemand duschen? Ich fühle mich wie Anfang 80.
Sat Feb 21 15:00:11 +0000 2015,Welch ein perfekter Spieltag! #svkdsc #rwevfl #scpksv
Sat Feb 21 14:49:38 +0000 2015,"AUS AUS AUS, DAS WAR'S, DAS SPIEL IST AUS. DER DSC ARMINIA BIELEFELD GEWINNT VERDIENT! #SVKDSC"
Sat Feb 21 14:33:10 +0000 2015,Nein was ist das geil. Preußen wird einfach so von Kiel vorgeführt. #scpksv
Sat Feb 21 14:26:47 +0000 2015,"Ich komm nicht drauf klar, die Tauben verlieren einfach gerade gegen Kiel und das Zuhause! #scpksv"
Sat Feb 21 14:22:22 +0000 2015,Erfurt führt mit Zweien. Danke Czichos!#rwevfl
Sat Feb 21 14:19:53 +0000 2015,SCHÜTZ #svkdsc
Sat Feb 21 14:18:20 +0000 2015,"Werft uns vor was ihr wollt, aber supporten können wir wie ne' Eins. #svkdsc"
Sat Feb 21 14:00:54 +0000 2015,@phiI94 WIRD JA DOCH ÜBERTRAGEN 
Sat Feb 21 13:59:31 +0000 2015,@phiI94 Wird ja nirgends übertragen.
Sat Feb 21 13:49:52 +0000 2015,"DA ISSA', ENDLICH! #RWEVFL"
Sat Feb 21 13:34:01 +0000 2015,Hätte hätte Fahrradkette. #rwevfl
Sat Feb 21 13:31:41 +0000 2015,AUF WIEDERSEHEN! #RWEVFL
Sat Feb 21 13:03:14 +0000 2015,AUF GEHT'S! #RWEVFL
Sat Feb 21 12:55:41 +0000 2015,Mir egal wie schlecht es mir geht. Mein Bierchen zum Fußball wird trotzdem getrunken.
Sat Feb 21 09:14:53 +0000 2015,@Mad_Mikey_78 Danke. <3
Fri Feb 20 23:47:03 +0000 2015,"@eiszumt Wollen schon, aber bin bei Oma."
Fri Feb 20 23:46:10 +0000 2015,"Mein Kopf tut weh, die Füße stinken und ich kann noch nicht einmal ein Bierchen trinken."
Fri Feb 20 23:44:45 +0000 2015,"Es ist ernst, Kinnas."
Fri Feb 20 23:43:42 +0000 2015,"Weder Lust auf Bier noch auf Rumpsteak. Wer jetzt noch anzweifelt das ich krank bin, nun ja dann weiß ich auch nicht."
Fri Feb 20 23:39:54 +0000 2015,Mein Körper fühlt sich an als würde er gleich explodieren und meine Mama trinkt Bier.
Fri Feb 20 23:34:00 +0000 2015,@eiszumt Komm du. Liege mit Grippe im Bett.
Fri Feb 20 23:01:08 +0000 2015,Magenschmerzen von Bier. Na super.
Fri Feb 20 21:47:44 +0000 2015,Bier holen und eine rauchen 
Fri Feb 20 21:35:46 +0000 2015,@Meiky @COBOI_MAN und ich bin dann des nesthäkchen xD ich trink aber kein bier xD
Fri Feb 20 21:03:41 +0000 2015,@Plumpsjen Danke Wurzelchen! Ich faste Bier! 
Fri Feb 20 20:48:54 +0000 2015,@beck_ronny Na klar gehen wir Bier trinken. Treffen wir uns am 07.03. in #Koeln ?
Fri Feb 20 20:32:14 +0000 2015,@beck_ronny Ein Bier wäre toll. Dummerweise habe ich angefangen zu fasten. Werde am 06.03. pausieren. Da fahre ich mit Udo u. Sven nach Köln
Fri Feb 20 17:45:27 +0000 2015,Vielleicht trinke ich gleich ein Bier
Fri Feb 20 17:12:05 +0000 2015,@MarkusBlaschke @robert_we Bei uns ist immer Bier im Kühlschrank
Fri Feb 20 16:16:46 +0000 2015,Hab'n Date.
Fri Feb 20 15:44:22 +0000 2015,"Ich habe Grippe und werde minimal anfangen zu heulen, wenn ich Sonntag nicht spielen kann."
Fri Feb 20 15:40:50 +0000 2015,@rockeffekt MEIN SHIRT *-*
Fri Feb 20 15:32:03 +0000 2015,@silbensalat 6 Bier und der Kohl. Die Sieben. Keiner mag den roten Gott 
Fri Feb 20 15:17:59 +0000 2015,.@ConKroe @UrbanArrow und die Breite der Ladefläche passt auch genau für eine Kiste Bier :D
Fri Feb 20 15:10:56 +0000 2015,Das erste Bier am Palast 2015 @Palast der Republik http://instagram.com/p/zU9kW8S5cL/
Fri Feb 20 13:15:53 +0000 2015,Oh man ich kann mich nicht entscheiden ! #bier 
Fri Feb 20 07:09:15 +0000 2015,"1 Kuss verbrennt 20 Kalorien? Was soll denn das für ein Kuss sein? Ein guter Kuss verbrennt 2 Pizzen, 8 Bier + 1/2 Glas Nutella. Mindestens."
Fri Feb 20 06:53:03 +0000 2015,"Übrigens, hier steht die Polizei bei uns in der Straße. Angst."
Fri Feb 20 06:21:33 +0000 2015,Ich habe das Gefühl das ich gleich sterbe.
Thu Feb 19 22:47:47 +0000 2015,"@YouDid88 @neomagazin Saß wohl zu weit außen. Uns war's wichtiger das Bier auszutrinken, denn im Hauptprogramm keine Getränke im Studio "
Thu Feb 19 21:34:31 +0000 2015,Wer zum Teufel ist Tom Beck??? Macht der dieses leckere Bier? #gmtn
Thu Feb 19 20:23:24 +0000 2015,So noch nen bisschen #SEVBMG und dann gleich #neomagazin! Dazu lecker Bier!
Thu Feb 19 19:28:33 +0000 2015,RT @rponline: Was sexy Bier mit Twitter zu tun hat - unser Nachbericht zum Twittwoch Düsseldorf ist da: http://www.rp-online.de/nrw/staedte/duesseldorf/was-sexy-altbier-mit-twitter-zu-tun-hat-aid-1.4888857 #twdus”
Thu Feb 19 18:01:59 +0000 2015,@Grottengneumel Drei Bier = ein Schnitzel! Sieben Bier = eine vollwertige Mahlzeit! Da hab ich noch keinen Tropfen getrunken! 
Thu Feb 19 17:49:37 +0000 2015,Junge hatbjemand ein bier #geldknapp #musswasleihen #ichhabnjxmehr #willgeldhabnix #leihmirwasbitte
Thu Feb 19 16:33:13 +0000 2015,"@flauschpony_ Haha, geil. das Löhner Ghetto. :D"
Thu Feb 19 16:32:22 +0000 2015,Jetzt hört auf mit den Nacktbildern. Meine Mama sitzt neben mir!
Thu Feb 19 16:30:52 +0000 2015,"@flauschpony_ denk ich mir auch jedesmal, wenn ich hier wen auf Twitter finde. :D"
Thu Feb 19 15:52:38 +0000 2015,N' Abend @flauschpony_. Willkommen. <3
Thu Feb 19 15:40:33 +0000 2015,@Chrixxl Gewöhn dich besser nicht daran. Der Schein trügt. :D
Thu Feb 19 15:39:10 +0000 2015,N' bisschen Metal hat noch keinem geschadet.
Thu Feb 19 15:35:27 +0000 2015,Zu meiner Verteidigung seit 2 Jahren bekomme ich zu jeder Bestellung ein Bier gratis. Loverboy ist daher berechtigt.
Thu Feb 19 15:34:31 +0000 2015,"Das ich meinen Pizzaservice des Vertrauens unter ""Loverboy"" eingespeichert habe müsste wohl alles über mich aussagen."
Thu Feb 19 15:29:00 +0000 2015,"Hallo @Chrixxl, wie auch immer du dich auf mein Profil verirrt hast. Willkommen! &lt;3"
Thu Feb 19 12:27:07 +0000 2015,"Stehplatz im Hertha-Block. Junge, was wäre das perfekt geworden."
Thu Feb 19 12:26:21 +0000 2015,"Mein Vater bekommt Karten für #vflbsc und wen nimmt er nicht mit? Richtig, mich!"
Thu Feb 19 12:09:13 +0000 2015,Immer noch wunderschön anzusehen #vfldsc
Thu Feb 19 08:21:23 +0000 2015,"Morgens, Flughafen Frankfurt: Ich bin immer wieder erstaunt, wie viele Menschen sich morgens schon einen halben Liter Bier reinschrauben."
Thu Feb 19 06:46:40 +0000 2015,"BOAH, ICH BIN SO MÜDE"
Thu Feb 19 06:02:10 +0000 2015,@tjo40 für mich bitte auch einen^^
Wed Feb 18 22:49:38 +0000 2015,"Auch von mir, einen herzlichen :* “@CarmenHi: Danke @fiene die ne @paetzel f die Gelegenheit, über Bier zu sprechen &amp; Mett zu essen #twdus”"
Wed Feb 18 22:27:43 +0000 2015,Das Bier fühlt sich nach zwei Tagen noch immer wie ein Konterbier an. Verdammt! #fünfteJahreszeit #schlagmichtot
Wed Feb 18 22:01:02 +0000 2015,Lebensinhalt:
Wed Feb 18 21:36:35 +0000 2015,"Ucus yoksa Alte Bier var. (@Brauerei Kürzer in Düsseldorf, NRW) https://www.swarmapp.com/c/jpk1xj5olK3"
Wed Feb 18 20:51:10 +0000 2015,Jungeeeeee ich will bier wo krieg ichvdie kacke her #alkohihlentzug #miggidualtedichlegicnich #bvb #ultra #penner
Wed Feb 18 19:47:36 +0000 2015,"Ich fahre jetzt mit Pizza und Bier bewaffnet zum Bahnhof, weil mein bester Freund 20 Minuten auf seinen Zug warten muss. Dat Liebe."
Wed Feb 18 19:07:05 +0000 2015,"Schwarz Weiß Blau - Meine Farben, mein Verein, meine Liebe #vfldsc"
Wed Feb 18 19:03:51 +0000 2015,"Hey @Mr_Duesseldorf, hier gibt's #yomaro, nette Leute, Mettbrötchen und sexy Bier. Komm raus, lohnt sich ;) #twdus"
Wed Feb 18 19:03:10 +0000 2015,Das sind meine Jungs. #vfldsc
Wed Feb 18 16:42:17 +0000 2015,"LILA WEISSE, OSNABRÜCKER SCHEISSE #vfldsc"
Wed Feb 18 15:39:02 +0000 2015,"@eiszumt Ich wusste das du immer Februar Geburtstag hast, aber heute?"
Wed Feb 18 15:37:54 +0000 2015,@eiszumt Dann kriegste auch kein Flachmann. :*
Wed Feb 18 15:34:54 +0000 2015,@eiszumt Wann genau hast du noch mal? <3
Wed Feb 18 15:32:46 +0000 2015,@eiszumt Ich habe einen Flachmann.
Wed Feb 18 11:24:55 +0000 2015,"Ich bin in Frankfurt, ein Frankfurter Essen und ein Bier trinken."
Wed Feb 18 06:21:51 +0000 2015,"Guten Morgen. Mein bester Freund ist nicht da, ich hasse mein Leben. Tschüss."
Tue Feb 17 20:43:57 +0000 2015,War gerade auf dem Balkon da stand ein Bier und wollte mit rein dem Bier war kalt 
Tue Feb 17 20:01:38 +0000 2015,Lecker #Bier #beer #geilerscheiss #travelpics @Sushi Berlin - Wolfsburg http://instagram.com/p/zNwc4jk9SG/
Tue Feb 17 17:27:16 +0000 2015,Lasst uns beten das mein bester Freund heute noch Zeit für mich hat.
Tue Feb 17 15:04:13 +0000 2015,"Ich bin Mönch, das Bier gehört zum Kostüm! (@Ramstein-Miesenbach in Ramstein-Miesenbach, Rheinland-Pfalz) https://www.swarmapp.com/c/8mxsFlsJ5r5"
Tue Feb 17 10:54:07 +0000 2015,Mein Tag begann heute damit das mein bester Freund um 5 Uhr morgens in meinem Zimmer stand für eine Umarmung. Hach.
Tue Feb 17 09:35:22 +0000 2015,"@Patrik1904 Um so besser, da muss ich für'n Hertha Spiel nur bis nach Bielefeld."
Tue Feb 17 09:15:54 +0000 2015,"Ich will ja nichts sagen, aber mein bester Freund ist der beste. Er und ich, Olympiastadion, Hertha BSC unter Flutlicht. Diese Romantik."
Mon Feb 16 22:20:14 +0000 2015,@struppmeister aber das Bier hat hoffentlich geschmeckt?!
Mon Feb 16 20:46:07 +0000 2015,Im März bin ich in Lippstadt Freunde! Wer kommt auf ein paar Bier rum? #soulkitchen #zoomlabontour #djlife
Mon Feb 16 19:22:00 +0000 2015,fesches Kostüm^^
Mon Feb 16 17:10:47 +0000 2015,#np Alligatoah ~ Faszination Bier Denke an @RaptusBigShow
Mon Feb 16 16:53:15 +0000 2015,Kollege musste nach Eukalyptusbonbon aufstoßen und - der Wahnsinn - es roch gut im Büro. Ich probiere Morgen dasselbe nach Bier &amp; Mettwurst!
Mon Feb 16 15:13:03 +0000 2015,gruppe dreißig von dreiundsechzig passiert unsere tribüne. wird noch lang aber bier und proviant stehen...
Mon Feb 16 14:50:01 +0000 2015,"Leere Autobahn, mit 200 Sachen rüber, AC/DC aufgedreht. Ich lebe den Traum."
Mon Feb 16 10:02:40 +0000 2015,Ne Jedi mit nem Bier in der Hand. Dat is Kölle &lt;3
Mon Feb 16 09:37:09 +0000 2015,Ich liebe es unter einer heißen Dusche ein kaltes Bier zu trinken (!)
Mon Feb 16 09:28:12 +0000 2015,Vereinsliebe ist unabsteigbar.
Mon Feb 16 09:18:52 +0000 2015,Mein bester Freund > DSC Arminia Bielefeld > der Rest der Welt
Mon Feb 16 09:10:35 +0000 2015,"Obwohl mein bester Freund in Bielefeld wohnt, fühlt sich jeder Abschied so an, als würden uns hunderte von Kilometern trennen."
Mon Feb 16 07:38:04 +0000 2015,"Bisschen hier bisschen da, bisschen Bier bisschen Spaß"
Sun Feb 15 22:37:24 +0000 2015,Mein bester Freund ist so'n Wichser. Ja diese Liebe.
Sun Feb 15 21:42:12 +0000 2015,Dieser Tag wird mit einem Lächeln beendet.
Sun Feb 15 21:41:18 +0000 2015,"Sieg von Arminia, Bierchen mit den Jungs vom Fußball und zum Abschied sehe ich gleich noch meinen besten Freund. <3"
Sun Feb 15 15:45:38 +0000 2015,"Mehr Bier bitte (@Köln Hauptbahnhof in Köln, Nordrhein-Westfalen) https://www.swarmapp.com/c/aUjBK9JycoS"
Sun Feb 15 14:53:52 +0000 2015,Bei einem 0:2 Rückstand noch 4:2 gewinnen. Das ist Arminia! #dscmsv
Sun Feb 15 11:44:18 +0000 2015,WIR SIND OSTWESTFALEN 
Sun Feb 15 11:39:09 +0000 2015,"Man kann mir jedes Gefühl von Hoffnung und Glück nehmen, aber niemals das Gefühl von Heimat."
Sun Feb 15 11:37:45 +0000 2015,@phiI94 Spätestens gegen Münster!
Sun Feb 15 11:34:13 +0000 2015,Schön wieder Zuhause zu sein.
Sun Feb 15 10:58:17 +0000 2015,Ne' Schnidde Brot und Bier. So ein richtiges Aileen-Frühstück.
Sun Feb 15 10:40:24 +0000 2015,Jetzt bin ich der einzige Assi hier am Bahnhof der Bier trinkt.
Sun Feb 15 09:16:31 +0000 2015,Heute ist Stadion angesagt. PROST!
Sun Feb 15 09:15:05 +0000 2015,Guten Morgen Kinnas.
Sun Feb 15 02:26:29 +0000 2015,"Dirk sagte: „Gehen wir zum Neumarkt, bekommst ein Bier.“ – Ja, alles ZUZUZUZUZUZUZU! püh (@H+U Neumarkt) https://www.swarmapp.com/c/jpmUCGPPa8W"
Sat Feb 14 22:54:40 +0000 2015,Mein Leben ist toll.
Sat Feb 14 22:38:54 +0000 2015,Es geht nichts über ein kühles Bier 
Sat Feb 14 22:10:50 +0000 2015,Jetzt Bier bitte 
Sat Feb 14 19:54:23 +0000 2015,"Es ist nur folgerichtig, dass das Bier im Kühlschrank beim Gemüse im Null-Grad-Fach steht …"
Sat Feb 14 19:29:18 +0000 2015,"Hmm, ich könnte ja eigentlich auch mal in unserem recht gut sortierten TrinkGut mal schauen ob er Kirsch Porter Bier hat… #jummy"
Sat Feb 14 19:27:38 +0000 2015,@rasibo @Stefan_S04 jetzt Bier. 
Sat Feb 14 16:28:20 +0000 2015,"@_fipsi_ das war pech heute, schade..."
Sat Feb 14 16:18:01 +0000 2015,@iJol_ hast du paypal? dann sende ich dir es rüber... schickst es mir dann die nächste zeit zurück
Sat Feb 14 16:13:50 +0000 2015,@fschmidt77 Alternativ Bier nachkippen....
Sat Feb 14 14:14:03 +0000 2015,Noch schnell im Edeka ein Kasten #HSV-Bier geholt #Holsten
Sat Feb 14 13:51:15 +0000 2015,@emtiu lol hat der Panzer Fahrer Bier gesoffen !? 
Sat Feb 14 13:38:38 +0000 2015,Erfurt führt. Darauf ein Bier! #RWESCP
Sat Feb 14 13:10:48 +0000 2015,Ohne dich fehlt jeden Kampf den ich kämpfe der Grund.
Sat Feb 14 13:00:48 +0000 2015,AUF GEHT'S! #RWESCP
Sat Feb 14 11:52:09 +0000 2015,"Mit dem ÖNV zu #TSGVFB. Bier schon am Hbf oder erst vor dem Stadion, das ist hier die Frage."
